,sqft,bedrooms,bathrooms,tax_value
14476,5091.0,4.0,4.5,1870903.0
14477,1232.0,3.0,2.0,414213.0
14478,1500.0,3.0,2.0,366160.0
14479,1463.0,3.0,2.0,497836.0
14480,1500.0,3.0,2.0,548830.0
14481,1744.0,3.0,2.0,363906.0
14482,1388.0,2.0,1.0,260070.0
14483,1387.0,2.0,2.0,386445.0
14484,1326.0,2.0,2.0,549345.0
14485,2660.0,4.0,3.0,1771915.0
14486,2030.0,0.0,3.0,304603.0
14487,2418.0,4.0,2.0,157726.0
14488,1000.0,3.0,1.0,38269.0
14489,792.0,2.0,1.0,164823.0
14490,1335.0,3.0,2.0,396281.0
14491,2291.0,3.0,2.0,403680.0
14492,2303.0,2.0,2.0,102890.0
14493,1426.0,3.0,1.5,327120.0
14494,1393.0,3.0,2.0,213209.0
14495,1109.0,3.0,1.0,159777.0
14496,2372.0,3.0,3.0,505802.0
14497,1086.0,3.0,2.0,37024.0
14498,953.0,3.0,1.0,471945.0
14499,2265.0,4.0,3.0,118650.0
14500,1888.0,3.0,2.0,382501.0
14501,1248.0,3.0,2.0,182079.0
14502,1882.0,3.0,2.5,428210.0
14503,1808.0,3.0,3.0,507432.0
14504,1807.0,3.0,2.0,343940.0
14505,480.0,1.0,1.0,491878.0
14506,1172.0,3.0,2.0,41992.0
14507,1010.0,2.0,2.0,173500.0
14508,1464.0,3.0,2.5,640000.0
14509,1279.0,3.0,2.0,354071.0
14510,1242.0,3.0,2.0,565664.0
14511,1221.0,3.0,1.0,60121.0
14512,884.0,3.0,1.0,525000.0
14513,1452.0,3.0,3.0,162094.0
14514,2170.0,4.0,2.5,641997.0
14515,1958.0,4.0,2.0,535715.0
14516,1709.0,3.0,2.0,115484.0
14517,3865.0,4.0,4.0,617344.0
14518,1818.0,3.0,3.0,736056.0
14519,2364.0,4.0,3.0,180807.0
14520,1558.0,4.0,3.0,440540.0
14521,1735.0,4.0,2.0,436897.0
14522,1214.0,3.0,2.0,66918.0
14523,1764.0,3.0,3.0,699000.0
14524,946.0,2.0,1.0,63457.0
14525,2327.0,5.0,3.0,104544.0
14526,2520.0,4.0,3.0,422752.0
14527,1681.0,3.0,2.0,79179.0
14528,1242.0,4.0,2.0,318181.0
14529,2527.0,4.0,2.5,764571.0
14530,2347.0,4.0,3.0,200565.0
14531,3691.0,3.0,3.0,1782045.0
14532,1843.0,5.0,5.0,1248280.0
14533,1098.0,3.0,1.0,482764.0
14534,3611.0,4.0,4.0,211208.0
14535,1844.0,3.0,2.0,125057.0
14536,2262.0,3.0,3.0,712559.0
14537,1212.0,3.0,2.5,149905.0
14538,2506.0,3.0,2.0,988817.0
14539,1134.0,3.0,2.0,50862.0
14540,1474.0,3.0,2.0,330416.0
14541,2046.0,3.0,2.5,723660.0
14542,781.0,3.0,1.0,305000.0
14543,1799.0,2.0,2.0,703465.0
14544,1716.0,3.0,3.0,248071.0
14545,4030.0,4.0,3.5,720722.0
14546,1554.0,4.0,2.0,77450.0
14547,1260.0,3.0,2.0,378790.0
14548,2073.0,4.0,3.0,539000.0
14549,1768.0,4.0,2.0,454922.0
14550,1267.0,3.0,2.0,59113.0
14551,1879.0,3.0,2.0,54836.0
14552,1279.0,3.0,1.5,575000.0
14553,1010.0,3.0,1.5,47872.0
14554,1187.0,3.0,1.0,240412.0
14555,2362.0,5.0,4.0,550265.0
14556,1114.0,3.0,1.0,343014.0
14557,1545.0,3.0,2.0,81549.0
14558,12616.0,5.0,4.0,5015600.0
14559,1727.0,4.0,2.0,263343.0
14560,1010.0,3.0,1.0,128171.0
14561,1601.0,3.0,2.0,597982.0
14562,1224.0,3.0,1.0,202149.0
14563,1602.0,3.0,1.5,311980.0
14564,2249.0,3.0,3.0,125980.0
14565,1765.0,4.0,2.0,251243.0
14566,1330.0,2.0,1.0,560000.0
14567,1486.0,3.0,2.0,371277.0
14568,1460.0,3.0,2.0,503140.0
14569,1882.0,5.0,3.0,256574.0
14570,1885.0,4.0,2.0,436764.0
14571,1910.0,4.0,2.0,82775.0
14572,1534.0,2.0,2.0,126568.0
14573,1787.0,3.0,2.0,569000.0
14574,1633.0,3.0,2.0,851657.0
14575,2033.0,5.0,3.0,468105.0
14576,1957.0,4.0,2.0,323170.0
14577,1265.0,3.0,2.0,540763.0
14578,1413.0,1.0,2.0,4019094.0
14579,2850.0,4.0,3.0,1938727.0
14580,1633.0,3.0,2.0,889359.0
14581,2197.0,4.0,2.0,511250.0
14582,1050.0,2.0,2.0,551949.0
14583,1556.0,4.0,2.0,186907.0
14584,1048.0,2.0,2.0,315591.0
14585,2622.0,4.0,3.0,538317.0
14586,1660.0,3.0,1.0,320005.0
14587,2263.0,4.0,3.0,530000.0
14588,2142.0,3.0,2.5,491222.0
14589,3852.0,4.0,4.0,2202842.0
14590,1001.0,3.0,1.0,406099.0
14591,1324.0,3.0,2.0,203050.0
14592,2220.0,3.0,3.0,169557.0
14593,2889.0,4.0,3.0,1026358.0
14594,1526.0,3.0,3.0,273196.0
14595,2034.0,4.0,3.0,235000.0
14596,3654.0,6.0,4.0,3384223.0
14597,3880.0,5.0,4.5,1396398.0
14598,3005.0,4.0,3.0,674070.0
14599,1185.0,2.0,2.0,422078.0
14600,1983.0,4.0,2.0,231476.0
14601,1746.0,3.0,2.0,243565.0
14602,3539.0,4.0,3.5,1090417.0
14603,1103.0,3.0,1.0,237642.0
14604,1121.0,3.0,1.5,263656.0
14605,2722.0,4.0,3.0,464567.0
14606,720.0,2.0,1.0,31338.0
14607,4130.0,6.0,6.0,1124866.0
14608,2032.0,3.0,3.0,1308488.0
14609,1403.0,4.0,2.0,409855.0
14610,2640.0,4.0,3.0,272000.0
14611,5070.0,5.0,4.5,1187663.0
14612,1737.0,4.0,3.0,166865.0
14613,1684.0,4.0,1.0,680312.0
14614,1090.0,2.0,1.0,74379.0
14615,1569.0,2.0,2.0,224622.0
14616,1596.0,3.0,2.0,590468.0
14617,1429.0,3.0,2.0,288023.0
14618,2510.0,5.0,2.5,759368.0
14619,2032.0,3.0,3.0,468103.0
14620,3440.0,5.0,3.0,417132.0
14621,2800.0,5.0,2.5,547338.0
14622,1448.0,4.0,2.0,72233.0
14623,780.0,2.0,1.0,1309672.0
14624,1239.0,3.0,1.0,243334.0
14625,1478.0,4.0,2.0,52555.0
14626,1469.0,3.0,2.0,425760.0
14627,996.0,3.0,1.0,214368.0
14628,774.0,3.0,2.0,299858.0
14629,1874.0,4.0,2.0,239704.0
14630,1893.0,3.0,2.0,92415.0
14631,906.0,2.0,1.0,91626.0
14632,1144.0,4.0,2.0,357000.0
14633,2342.0,3.0,2.0,729481.0
14634,2347.0,4.0,3.0,651348.0
14635,3138.0,5.0,4.5,849032.0
14636,1861.0,3.0,2.0,350034.0
14637,1650.0,4.0,2.0,80560.0
14638,3111.0,4.0,4.0,795776.0
14639,1996.0,4.0,3.0,317259.0
14640,1540.0,2.0,2.0,630197.0
14641,1813.0,4.0,2.0,143286.0
14642,1299.0,3.0,2.0,40748.0
14643,1680.0,3.0,3.0,451768.0
14644,1427.0,3.0,2.0,210323.0
14645,1065.0,3.0,1.0,83100.0
14646,2872.0,3.0,2.5,716000.0
14647,2391.0,4.0,3.0,300000.0
14648,1830.0,2.0,1.0,68299.0
14649,3598.0,5.0,4.0,868000.0
14650,2751.0,4.0,4.0,612195.0
14651,1120.0,3.0,2.0,81343.0
14652,1462.0,4.0,2.0,79477.0
14653,3012.0,3.0,3.0,1212132.0
14654,1381.0,3.0,1.0,165500.0
14655,952.0,2.0,1.0,199659.0
14656,1125.0,2.0,1.0,39002.0
14657,1450.0,3.0,3.0,313678.0
14658,1101.0,3.0,2.0,355337.0
14659,2458.0,4.0,4.0,180374.0
14660,2254.0,4.0,3.0,1200000.0
14661,1541.0,3.0,2.0,42360.0
14662,1541.0,3.0,2.0,42360.0
14663,1738.0,5.0,2.0,476344.0
14664,1592.0,3.0,2.0,474210.0
14665,2943.0,5.0,4.0,1374431.0
14666,1506.0,3.0,2.0,68293.0
14667,1126.0,3.0,1.0,774187.0
14668,1100.0,3.0,2.0,261693.0
14669,3734.0,4.0,3.5,860000.0
14670,2179.0,4.0,3.0,384300.0
14671,3314.0,4.0,3.0,1065000.0
14672,1186.0,4.0,2.0,314416.0
14673,1285.0,2.0,2.0,327142.0
14674,1269.0,4.0,2.0,45926.0
14675,3597.0,4.0,3.5,1011668.0
14676,2994.0,4.0,3.0,837000.0
14677,2402.0,4.0,2.5,624426.0
14678,924.0,3.0,1.0,348000.0
14679,1279.0,2.0,2.0,266154.0
14680,2623.0,4.0,2.5,417785.0
14681,1014.0,2.0,1.0,288591.0
14682,2070.0,4.0,2.5,417000.0
14683,6635.0,4.0,6.0,2877920.0
14684,440.0,1.0,1.0,116711.0
14685,2526.0,5.0,3.0,264748.0
14686,894.0,2.0,1.0,288911.0
14687,1312.0,4.0,2.0,129146.0
14688,1740.0,3.0,2.0,295000.0
14689,1604.0,3.0,2.5,461224.0
14690,1790.0,4.0,2.0,642029.0
14691,1666.0,3.0,2.0,97702.0
14692,1104.0,3.0,1.0,64355.0
14693,2198.0,4.0,3.0,271269.0
14694,1086.0,2.0,1.0,314149.0
14695,2562.0,3.0,3.0,547000.0
14696,2416.0,4.0,2.5,371630.0
14697,2045.0,3.0,2.0,119450.0
14698,1326.0,3.0,1.0,182309.0
14699,2363.0,4.0,3.0,329099.0
14700,1762.0,3.0,2.5,631674.0
14701,2383.0,3.0,2.5,660571.0
14702,2085.0,3.0,2.0,201593.0
14703,4036.0,4.0,3.0,481939.0
14704,1124.0,2.0,1.0,31259.0
14705,1177.0,3.0,2.0,471024.0
14706,3344.0,5.0,3.0,405207.0
14707,1670.0,3.0,2.0,566991.0
14708,1947.0,3.0,3.0,328472.0
14709,1248.0,3.0,2.0,218819.0
14710,2883.0,5.0,3.0,355526.0
14711,1261.0,3.0,2.0,90035.0
14712,360.0,1.0,1.0,80712.0
14713,2475.0,3.0,2.5,841000.0
14714,2157.0,4.0,3.0,87353.0
14715,1572.0,3.0,1.0,28942.0
14716,1810.0,4.0,3.0,625000.0
14717,1673.0,3.0,2.0,184594.0
14718,2489.0,5.0,3.0,849240.0
14719,1986.0,4.0,2.0,583367.0
14720,1893.0,3.0,2.5,297312.0
14721,1530.0,3.0,3.0,519481.0
14722,2503.0,3.0,3.0,712378.0
14723,3002.0,3.0,2.5,731000.0
14724,2829.0,4.0,3.0,588875.0
14725,1216.0,4.0,2.0,194111.0
14726,867.0,2.0,1.0,167475.0
14727,1797.0,3.0,3.0,623931.0
14728,2817.0,4.0,3.0,467404.0
14729,1116.0,2.0,1.0,484000.0
14730,1678.0,3.0,2.0,305826.0
14731,1444.0,3.0,2.0,72402.0
14732,1530.0,4.0,2.0,126241.0
14733,913.0,2.0,2.0,132267.0
14734,849.0,2.0,1.0,30457.0
14735,738.0,1.0,1.0,146846.0
14736,4493.0,5.0,4.5,1658822.0
14737,1432.0,3.0,2.0,53049.0
14738,980.0,2.0,1.0,134814.0
14739,728.0,2.0,1.0,293008.0
14740,1247.0,3.0,2.0,56072.0
14741,2354.0,3.0,2.0,425255.0
14742,1432.0,4.0,2.0,500000.0
14743,1987.0,4.0,3.0,441025.0
14744,1242.0,3.0,2.0,371581.0
14745,1551.0,3.0,2.0,176399.0
14746,589.0,2.0,1.0,3254.0
14747,2140.0,4.0,2.0,563463.0
14748,975.0,3.0,2.0,262137.0
14749,1695.0,3.0,3.0,60833.0
14750,1151.0,3.0,1.0,379885.0
14751,3138.0,6.0,4.0,755322.0
14752,1551.0,4.0,2.0,378789.0
14753,3434.0,4.0,3.0,1335053.0
14754,947.0,2.0,1.0,44689.0
14755,1472.0,2.0,2.0,620000.0
14756,1294.0,3.0,2.0,428000.0
14757,1806.0,3.0,2.0,266444.0
14758,1808.0,4.0,2.0,61665.0
14759,1141.0,3.0,1.0,147300.0
14760,2040.0,4.0,2.0,136605.0
14761,961.0,3.0,1.0,273117.0
14762,1536.0,3.0,2.5,425454.0
14763,1011.0,2.0,1.0,222524.0
14764,1669.0,4.0,2.5,271016.0
14765,1294.0,3.0,2.0,315227.0
14766,2068.0,3.0,2.0,145341.0
14767,1238.0,2.0,1.0,494589.0
14768,1542.0,3.0,2.0,228429.0
14769,1368.0,3.0,2.0,248956.0
14770,3198.0,4.0,3.0,698984.0
14771,1291.0,3.0,2.0,58388.0
14772,1172.0,3.0,2.0,56777.0
14773,1564.0,4.0,2.0,193426.0
14774,1266.0,3.0,1.5,197341.0
14775,1652.0,3.0,2.0,323032.0
14776,1891.0,3.0,2.0,434225.0
14777,1440.0,3.0,2.0,112634.0
14778,1662.0,3.0,2.0,569542.0
14779,2674.0,4.0,3.0,349419.0
14780,1347.0,3.0,2.0,81343.0
14781,4095.0,6.0,4.0,1485454.0
14782,2612.0,4.0,3.0,309443.0
14783,3331.0,4.0,4.0,1004000.0
14784,1294.0,3.0,2.0,380734.0
14785,2681.0,4.0,4.0,599719.0
14786,2297.0,3.0,3.0,952382.0
14787,1964.0,4.0,3.0,141988.0
14788,1654.0,2.0,2.0,689000.0
14789,2058.0,4.0,3.0,642316.0
14790,1050.0,3.0,1.0,154394.0
14791,4071.0,4.0,3.5,541681.0
14792,2957.0,4.0,3.0,2485282.0
14793,1416.0,3.0,2.0,561559.0
14794,1844.0,4.0,2.0,660000.0
14795,1632.0,7.0,3.0,507625.0
14796,672.0,2.0,1.0,25875.0
14797,2226.0,4.0,3.0,530306.0
14798,3221.0,5.0,4.0,211218.0
14799,1887.0,3.0,2.0,1369811.0
14800,1942.0,3.0,2.0,111734.0
14801,3004.0,4.0,3.0,1654857.0
14802,1510.0,3.0,2.0,462000.0
14803,2423.0,4.0,3.0,390790.0
14804,4869.0,4.0,3.5,1356000.0
14805,1264.0,3.0,2.0,70361.0
14806,1276.0,3.0,2.0,328516.0
14807,2627.0,4.0,3.5,926923.0
14808,2138.0,4.0,2.5,344789.0
14809,2073.0,4.0,3.0,419247.0
14810,1473.0,3.0,2.0,62906.0
14811,942.0,2.0,1.0,231968.0
14812,2192.0,3.0,2.0,617840.0
14813,4502.0,4.0,5.0,1318906.0
14814,576.0,1.0,1.0,56785.0
14815,1142.0,3.0,2.0,234597.0
14816,1245.0,3.0,2.0,446000.0
14817,2839.0,4.0,3.5,906092.0
14818,1282.0,3.0,2.0,416664.0
14819,6855.0,4.0,6.5,8020475.0
14820,966.0,2.0,2.0,492000.0
14821,2667.0,5.0,3.0,880000.0
14822,1358.0,4.0,2.0,424302.0
14823,1728.0,3.0,2.0,386955.0
14824,1125.0,3.0,2.0,279648.0
14825,1762.0,4.0,1.0,410000.0
14826,1578.0,3.0,3.0,317000.0
14827,1383.0,3.0,2.0,154720.0
14828,2190.0,3.0,2.0,1006112.0
14829,1290.0,3.0,2.0,310000.0
14830,1384.0,2.0,2.0,118729.0
14831,1460.0,2.0,1.0,173450.0
14832,1737.0,4.0,3.0,103583.0
14833,1570.0,4.0,2.0,535718.0
14834,1793.0,3.0,3.0,137384.0
14835,2384.0,4.0,3.0,696699.0
14836,1134.0,3.0,2.0,47851.0
14837,1565.0,3.0,2.0,301167.0
14838,1021.0,3.0,1.0,251602.0
14839,1069.0,3.0,1.0,51815.0
14840,2399.0,4.0,3.0,421664.0
14841,1109.0,3.0,1.0,366155.0
14842,2523.0,4.0,4.0,1559134.0
14843,2965.0,3.0,3.0,2233549.0
14844,2324.0,4.0,2.5,137733.0
14845,932.0,2.0,1.0,66610.0
14846,2680.0,4.0,4.0,384884.0
14847,1633.0,3.0,2.0,216666.0
14848,2800.0,3.0,3.0,103923.0
14849,1864.0,4.0,3.0,527248.0
14850,1276.0,3.0,1.5,343154.0
14851,3188.0,4.0,3.0,1044641.0
14852,2484.0,3.0,3.0,140159.0
14853,3231.0,4.0,3.5,908892.0
14854,1015.0,3.0,1.0,436159.0
14855,832.0,2.0,1.0,348076.0
14856,1295.0,2.0,1.0,139740.0
14857,1386.0,3.0,2.0,57524.0
14858,1084.0,2.0,1.0,41576.0
14859,1867.0,4.0,2.0,599492.0
14860,810.0,2.0,1.0,27907.0
14861,866.0,2.0,1.0,352592.0
14862,1734.0,3.0,2.0,460000.0
14863,2783.0,4.0,4.0,700942.0
14864,1112.0,3.0,1.0,226118.0
14865,2639.0,2.0,3.5,1536184.0
14866,1438.0,3.0,2.0,126480.0
14867,1236.0,4.0,2.0,323379.0
14868,2691.0,4.0,3.0,180730.0
14869,1753.0,3.0,2.0,468103.0
14870,2548.0,6.0,3.5,123431.0
14871,1626.0,2.0,2.0,493368.0
14872,1238.0,3.0,2.0,400000.0
14873,1705.0,2.0,1.0,233641.0
14874,1452.0,3.0,2.0,420313.0
14875,1185.0,3.0,2.0,585000.0
14876,1242.0,2.0,1.5,339532.0
14877,1520.0,2.0,3.0,777681.0
14878,2178.0,4.0,3.0,119108.0
14879,3020.0,5.0,3.0,838070.0
14880,1687.0,3.0,2.0,435683.0
14881,1934.0,2.0,2.0,983198.0
14882,1284.0,3.0,2.0,220478.0
14883,1139.0,2.0,1.0,585074.0
14884,1356.0,3.0,2.0,523868.0
14885,1272.0,3.0,2.0,151223.0
14886,1777.0,4.0,2.0,386939.0
14887,1843.0,3.0,2.0,377570.0
14888,1932.0,4.0,2.0,314209.0
14889,1695.0,2.0,3.0,1079730.0
14890,910.0,2.0,1.0,289947.0
14891,816.0,2.0,1.0,150520.0
14892,1714.0,2.0,1.0,427570.0
14893,1159.0,3.0,1.5,161681.0
14894,1702.0,3.0,2.0,68293.0
14895,776.0,2.0,1.0,137073.0
14896,1848.0,3.0,2.0,423889.0
14897,1080.0,2.0,2.0,143024.0
14898,2981.0,3.0,3.0,517462.0
14899,1176.0,2.0,2.0,241300.0
14900,2230.0,4.0,3.0,1515163.0
14901,2397.0,4.0,3.0,155228.0
14902,1393.0,2.0,2.0,494111.0
14903,1175.0,2.0,1.0,84827.0
14904,1060.0,2.0,1.0,242299.0
14905,3876.0,4.0,4.0,1092246.0
14906,772.0,3.0,1.0,350000.0
14907,1368.0,3.0,2.0,231199.0
14908,1230.0,4.0,2.0,362433.0
14909,1198.0,4.0,2.0,50484.0
14910,1633.0,3.0,2.0,1680000.0
14911,936.0,3.0,1.0,143000.0
14912,4708.0,4.0,5.5,998000.0
14913,2002.0,3.0,4.0,1154659.0
14914,1571.0,3.0,2.0,227572.0
14915,1372.0,3.0,2.0,466000.0
14916,3804.0,4.0,5.0,491213.0
14917,1240.0,3.0,2.0,304511.0
14918,3148.0,4.0,3.0,1125000.0
14919,584.0,1.0,1.0,33705.0
14920,2737.0,4.0,3.0,457700.0
14921,1948.0,3.0,2.0,465988.0
14922,1187.0,2.0,1.5,356352.0
14923,1652.0,4.0,2.0,70223.0
14924,1324.0,4.0,2.0,50001.0
14925,992.0,2.0,1.0,382676.0
14926,942.0,3.0,1.0,34536.0
14927,3324.0,5.0,4.0,837581.0
14928,2120.0,4.0,3.0,272524.0
14929,5786.0,5.0,5.5,4759078.0
14930,1272.0,2.0,2.0,1167100.0
14931,1841.0,3.0,2.5,468816.0
14932,3114.0,4.0,2.5,782328.0
14933,1276.0,3.0,2.0,401000.0
14934,3690.0,2.0,3.0,2722815.0
14935,1706.0,3.0,2.5,777000.0
14936,3137.0,4.0,3.0,535716.0
14937,1192.0,3.0,2.0,386000.0
14938,1214.0,3.0,2.0,59180.0
14939,2780.0,4.0,3.0,485299.0
14940,2545.0,3.0,4.0,3766577.0
14941,3009.0,5.0,3.5,1228366.0
14942,4963.0,3.0,5.0,3230000.0
14943,1804.0,4.0,2.5,387342.0
14944,1373.0,3.0,2.0,248942.0
14945,1248.0,3.0,2.0,261557.0
14946,6551.0,4.0,5.5,2981000.0
14947,2761.0,5.0,3.0,245886.0
14948,1860.0,3.0,2.0,514000.0
14949,1178.0,3.0,2.0,193548.0
14950,2523.0,4.0,3.0,643942.0
14951,2285.0,5.0,3.0,105969.0
14952,1322.0,3.0,2.0,201101.0
14953,2357.0,4.0,3.0,229355.0
14954,966.0,2.0,1.0,350142.0
14955,1215.0,4.0,2.0,63405.0
14956,1420.0,3.0,2.0,455633.0
14957,972.0,2.0,2.0,415000.0
14958,2339.0,3.0,2.0,166324.0
14959,3457.0,6.0,3.0,1052984.0
14960,1858.0,3.0,3.0,316650.0
14961,1913.0,3.0,2.5,830000.0
14962,4300.0,5.0,5.0,106612.0
14963,1170.0,3.0,2.0,75131.0
14964,1340.0,2.0,2.5,461551.0
14965,1980.0,4.0,2.0,150792.0
14966,3462.0,3.0,3.0,859824.0
14967,640.0,1.0,1.0,173400.0
14968,2796.0,3.0,4.0,147626.0
14969,3013.0,5.0,3.0,253586.0
14970,838.0,2.0,1.0,164570.0
14971,864.0,2.0,1.0,239236.0
14972,2149.0,4.0,3.0,470991.0
14973,1143.0,4.0,1.0,302184.0
14974,1363.0,3.0,2.0,349101.0
14975,2913.0,5.0,3.0,560000.0
14976,2936.0,3.0,3.0,486526.0
14977,1987.0,1.0,1.0,92133.0
14978,2202.0,3.0,3.0,658897.0
14979,1564.0,2.0,2.0,580009.0
14980,1125.0,2.0,1.0,436000.0
14981,3856.0,4.0,3.0,1430323.0
14982,1553.0,3.0,2.0,606407.0
14983,3695.0,4.0,3.5,615398.0
14984,4100.0,5.0,4.5,743562.0
14985,2056.0,3.0,2.0,679065.0
14986,936.0,3.0,1.0,261014.0
14987,992.0,2.0,1.0,212205.0
14988,2591.0,3.0,2.5,875145.0
14989,1712.0,2.0,2.0,401091.0
14990,1210.0,3.0,1.0,69952.0
14991,2642.0,4.0,2.5,186513.0
14992,1383.0,3.0,2.0,310432.0
14993,2834.0,3.0,3.0,409541.0
14994,1952.0,4.0,1.0,26667.0
14995,1651.0,4.0,3.0,755939.0
14996,1284.0,3.0,2.0,201492.0
14997,1300.0,3.0,2.0,71467.0
14998,2270.0,4.0,3.0,335609.0
14999,1921.0,4.0,3.0,229000.0
15000,1548.0,4.0,2.0,601000.0
15001,1483.0,3.0,2.0,512000.0
15002,3197.0,4.0,4.0,2716473.0
15003,1767.0,3.0,2.0,388862.0
15004,2979.0,4.0,3.0,365764.0
15005,1723.0,3.0,2.0,255676.0
15006,1416.0,3.0,3.0,665000.0
15007,2070.0,3.0,2.0,652386.0
15008,3217.0,2.0,3.0,528443.0
15009,1384.0,4.0,2.0,125000.0
15010,1592.0,3.0,2.0,385795.0
15011,3982.0,7.0,3.0,265417.0
15012,828.0,2.0,1.0,253924.0
15013,2230.0,5.0,3.0,483687.0
15014,1504.0,3.0,2.0,76066.0
15015,1484.0,3.0,2.0,43023.0
15016,952.0,2.0,1.0,615000.0
15017,468.0,2.0,1.0,84758.0
15018,4044.0,3.0,3.0,541000.0
15019,2924.0,4.0,3.0,1015466.0
15020,2143.0,3.0,2.5,563796.0
15021,2152.0,5.0,2.5,115685.0
15022,1300.0,4.0,2.0,370322.0
15023,1997.0,4.0,2.0,720000.0
15024,1779.0,4.0,2.0,598134.0
15025,2426.0,3.0,2.0,1527888.0
15026,2961.0,3.0,4.5,2132025.0
15027,3538.0,3.0,3.0,806389.0
15028,3474.0,4.0,4.0,704000.0
15029,2141.0,3.0,3.0,405567.0
15030,1209.0,3.0,2.0,116675.0
15031,1200.0,2.0,1.0,60102.0
15032,1509.0,3.0,2.0,468758.0
15033,3968.0,4.0,5.0,937749.0
15034,1972.0,3.0,2.5,526086.0
15035,2908.0,4.0,3.0,654455.0
15036,1406.0,3.0,2.0,285397.0
15037,2135.0,3.0,2.0,850778.0
15038,2334.0,4.0,3.0,328515.0
15039,2197.0,3.0,2.5,847771.0
15040,1196.0,3.0,2.0,710127.0
15041,1664.0,4.0,2.0,104970.0
15042,6037.0,6.0,6.0,4010237.0
15043,3516.0,4.0,4.0,1017215.0
15044,1725.0,4.0,2.0,648433.0
15045,2833.0,4.0,3.5,770152.0
15046,1194.0,2.0,1.0,426404.0
15047,1005.0,1.0,1.0,235000.0
15048,1349.0,3.0,1.0,297088.0
15049,1176.0,3.0,1.0,268686.0
15050,1980.0,4.0,3.0,518109.0
15051,1692.0,3.0,3.0,785000.0
15052,1042.0,2.0,1.0,146161.0
15053,1547.0,3.0,3.0,257372.0
15054,1278.0,3.0,2.0,69947.0
15055,1587.0,3.0,2.0,44476.0
15056,1410.0,3.0,2.0,137259.0
15057,1601.0,3.0,2.0,199066.0
15058,1175.0,4.0,2.0,382559.0
15059,1889.0,4.0,2.5,332616.0
15060,2598.0,4.0,3.0,540917.0
15061,1268.0,3.0,1.0,62071.0
15062,1477.0,3.0,2.0,2775000.0
15063,2085.0,3.0,3.0,178928.0
15064,1092.0,3.0,2.0,193619.0
15065,1944.0,3.0,3.0,600000.0
15066,1665.0,3.0,2.0,87019.0
15067,731.0,2.0,1.0,255852.0
15068,1612.0,3.0,2.0,547000.0
15069,1601.0,3.0,2.0,620000.0
15070,2322.0,2.0,2.0,230229.0
15071,3164.0,4.0,4.0,2028457.0
15072,966.0,2.0,2.0,129992.0
15073,624.0,1.0,1.0,282825.0
15074,2886.0,3.0,3.0,1183783.0
15075,1763.0,3.0,2.0,199849.0
15076,1467.0,4.0,2.0,251256.0
15077,3707.0,3.0,0.0,556194.0
15078,3835.0,4.0,4.0,1892187.0
15079,1978.0,5.0,2.0,511000.0
15080,4960.0,4.0,5.0,9467005.0
15081,2019.0,3.0,2.0,663567.0
15082,2011.0,3.0,2.0,652386.0
15083,924.0,1.0,1.0,152288.0
15084,807.0,2.0,1.0,311681.0
15085,3099.0,4.0,3.0,627397.0
15086,1447.0,3.0,2.0,175719.0
15087,769.0,2.0,1.0,185000.0
15088,2163.0,4.0,3.0,119939.0
15089,1552.0,4.0,2.0,484019.0
15090,964.0,3.0,1.0,71948.0
15091,2548.0,3.0,3.0,138477.0
15092,1890.0,3.0,2.0,2634573.0
15093,1320.0,3.0,2.0,455529.0
15094,2764.0,4.0,3.0,912000.0
15095,1356.0,2.0,2.0,140203.0
15096,826.0,2.0,2.0,233507.0
15097,4551.0,5.0,5.0,435070.0
15098,904.0,2.0,1.0,292010.0
15099,1609.0,3.0,2.0,260721.0
15100,1313.0,2.0,1.0,824240.0
15101,1304.0,3.0,2.0,60217.0
15102,2609.0,4.0,3.0,357225.0
15103,2632.0,5.0,5.0,963214.0
15104,1356.0,3.0,2.0,103882.0
15105,2254.0,3.0,3.0,657563.0
15106,2902.0,5.0,4.0,198414.0
15107,1521.0,3.0,2.0,330214.0
15108,480.0,1.0,1.0,46602.0
15109,1554.0,3.0,2.0,404648.0
15110,4629.0,5.0,5.0,1133037.0
15111,1702.0,3.0,3.0,1182000.0
15112,2033.0,3.0,2.5,645144.0
15113,768.0,2.0,1.0,149739.0
15114,2542.0,4.0,3.0,597660.0
15115,1702.0,4.0,2.0,428802.0
15116,1167.0,2.0,2.0,434000.0
15117,1260.0,2.0,1.0,330687.0
15118,2514.0,3.0,3.0,2567567.0
15119,744.0,2.0,1.0,248736.0
15120,1019.0,2.0,1.0,231535.0
15121,1050.0,3.0,1.5,496992.0
15122,1016.0,2.0,1.0,78128.0
15123,2384.0,3.0,2.0,69955.0
15124,3097.0,5.0,3.0,897490.0
15125,2237.0,4.0,4.0,1373737.0
15126,1008.0,2.0,1.0,300303.0
15127,1193.0,2.0,2.0,317286.0
15128,650.0,2.0,1.0,94217.0
15129,1657.0,5.0,3.0,655000.0
15130,1280.0,3.0,2.0,352685.0
15131,3229.0,5.0,6.0,2897337.0
15132,1722.0,3.0,2.0,585000.0
15133,720.0,2.0,1.0,98255.0
15134,2497.0,3.0,3.0,1125578.0
15135,1860.0,4.0,2.5,436731.0
15136,3138.0,4.0,3.0,927320.0
15137,1088.0,3.0,1.5,348680.0
15138,1115.0,3.0,2.0,329955.0
15139,1284.0,3.0,2.0,218497.0
15140,3442.0,5.0,4.0,1345205.0
